loop_
_pd_proc_2theta
_pd_proc_2theta_corrected
_pd_proc_intensity_plus_net
_pd_proc_intensity_minus_net
_pd_proc_intensity_bkg_calc
_pd_proc_intensity_plus
_pd_proc_intensity_plus_sigma
_pd_proc_intensity_minus
_pd_proc_intensity_minus_sigma
_pd_proc_excluded
    9.77    12.94       0.00       0.00   50145.33   25810.90573   240.53102   25617.87   239.82    True
    9.82    12.99       0.00       0.00   50081.60   25396.87935   242.75702   25551.49   243.50    True
    9.87    13.04       0.00       0.00   50018.42   25085.40156   241.58192   25294.98   242.57    True
    9.92    13.09       0.00       0.00   49955.79   25881.14894   242.88136   25471.42   241.24    True
    9.97    13.14       0.00       0.00   49893.70   25644.50417    251.1318   24863.06   247.77    True
   10.02    13.19       0.00       0.00   49841.26   25632.67873   250.60373   25266.30   249.09    True
   10.07    13.24       0.00       0.00   49776.63    25391.4491   239.68765   25532.30   240.37    True
   10.12    13.29       0.00       0.00   49715.74   25129.94834   239.18595   25222.38   239.68    True
   10.17    13.34       0.00       0.00   49647.35    25288.0374   240.61464   25718.95   242.53    True
   10.22    13.39       0.00       0.00   49587.58   25885.27031   239.39605   25270.78   236.93    True
   10.27    13.44       0.00       0.00   49522.10   25741.03239   240.02746   25337.26   238.43    True
   10.32    13.49       0.00       0.00   49465.59    25649.1604   231.01241   25292.13   229.65    True
   10.42    13.59       0.00       0.00   49407.25   25551.77272   235.55042   25077.51   233.68    True
   10.47    13.64       0.00       0.00   49349.53   24961.49175   238.62517   25362.99   240.43    True
