I_sum = I_plus + I_minus
I_diff = I_plus - I_minus

del 2Theta < 8.5
del 2Theta > 99.6

     2Theta I_plus(/100) sI_plus(/10) I_minus(/100) sI_minus(/10)
   25.07000  30243.24017  258.29997  31727.68000  263.99000
   25.12000  30536.02180  261.17160  31962.64000  266.66000
   25.17000  30327.93690  255.16388  32167.49000  262.07000
   25.22000  31730.49391  270.62330  32506.00000  273.67000
   25.27000  30964.69372  258.17213  32519.05000  263.99000
   25.32000  30618.11451  262.91268  32639.80000  270.63000
   25.37000  30703.60608  259.79147  32459.69000  266.43000
   25.42000  30660.91241  261.34254  32223.79000  267.32000
   25.47000  30623.15236  264.15996  32123.42000  269.97000
   25.52000  30529.99195  260.54797  31746.45000  265.24000
   25.57000  30456.67418  257.12759  31396.30000  260.74000
   25.62000  28910.88599  258.41356  31186.97000  267.43000
   25.67000  29737.06499  256.23150  30773.85000  260.29000
   25.72000  28866.62817  260.12088  29896.85000  264.33000
   25.77000  29189.83102  255.90889  29717.02000  258.06000
   25.82000  28537.03697  254.11213  29615.63000  258.46000
   25.87000  27443.27518  243.63826  28902.19000  249.44000
   25.92000  27304.50558  253.14029  28493.36000  258.11000
   25.97000  27154.16343  257.71198  27826.17000  260.64000
   26.02000  26346.31347  247.92362  27416.84000  252.47000
   26.07000  26137.54072  239.61891  27267.83000  244.29000
   26.12000  26517.87678  245.35459  26889.94000  246.98000
   26.17000  25910.19963  247.73370  26775.63000  251.49000
   26.22000  25331.52265  235.16752  25946.83000  237.80000
   26.27000  25436.66487  243.14880  25425.74000  243.20000
   26.32000  25059.47922  235.00803  25395.93000  236.51000
   26.37000  24464.99402  238.52611  25204.62000  241.82000
   26.42000  24628.65916  231.09037  25027.45000  232.84000
   26.47000  24515.84139  239.76610  24920.26000  241.62000
   26.52000  24291.36041  227.69001  24644.56000  229.25000
   26.57000  23984.04946  234.57292  24191.16000  235.57000
   26.62000  23779.36565  229.46002  24149.24000  231.15000
   26.67000  23649.67928  233.80856  24099.07000  235.87000
   26.72000  23522.52517  229.54731  23223.22000  228.32000
   26.77000  23392.57297  230.23409  23891.00000  232.50000
   26.82000  23832.97807  228.39834  23614.83000  227.54000
   26.87000  23228.99699  229.67313  23647.20000  231.59000
   26.92000  23524.27404  226.79041  23343.09000  226.09000
   26.97000  23385.72614  233.85158  23903.45000  236.24000
   27.02000  23095.99824  224.95983  23140.50000  225.23000
   27.07000  22971.41317  227.68051  23347.85000  229.43000
