  2Theta(x)          dd      Delete          del         dd        I_sum(y)    I_diff(y2)
   50.12000  20700.61418  212.99990  20535.15000  212.32000  41235.76418    165.46418
   50.17000  20510.85188  212.01946  20331.22000  211.27000  40842.07188    179.63188
   50.22000  20487.50983  214.33853  20675.92000  215.30000  41163.42983   -188.41017
   50.27000  20126.78240  205.87902  20542.92000  207.85000  40669.70240   -416.13760
   50.32000  20456.05854  214.12330  20057.84000  212.33000  40513.89854    398.21854
   50.37000  20180.18533  208.72061  20474.76000  210.16000  40654.94533   -294.57467
   50.42000  20452.30548  211.64364  20507.05000  211.97000  40959.35548    -54.74452
   50.47000  20471.91095  210.26402  20541.79000  210.66000  41013.70095    -69.87905
   50.57000  20824.22975  215.43111  20768.71000  215.26000  41592.93975     55.51975
   50.72000  20573.66692  213.67105  20656.95000  214.14000  41230.61692    -83.28308
   50.82000  20171.59382  213.53119  20384.12000  214.63000  40555.71382   -212.52618
   50.87000  20197.28529  209.01702  20530.33000  210.63000  40727.61529   -333.04471
   50.92000  20608.25230  217.23469  20671.99000  217.62000  41280.24230    -63.73770
   50.97000  20272.49288  207.59953  20378.09000  208.16000  40650.58288   -105.59712
   51.02000  20515.37990  213.57522  20248.34000  212.40000  40763.71990    267.03990
   51.07000  20278.61429  208.60816  20678.75000  210.52000  40957.36429   -400.13571
   51.12000  20511.15814  215.94594  20269.81000  214.89000  40780.96814    241.34814
   51.17000  20407.43869  209.37354  20900.08000  211.70000  41307.51869   -492.64131
   51.22000  19920.29304  215.12037  20601.57000  218.47000  40521.86304   -681.27696
   51.27000  20216.28948  209.40414  21124.88000  213.64000  41341.16948   -908.59052
   51.32000  20469.52041  213.79156  20542.43000  214.21000  41011.95041    -72.90959
   51.37000  20394.65541  208.81145  20438.62000  209.09000  40833.27541    -43.96459
   51.42000  20864.85595  219.83468  20180.63000  216.67000  41045.48595    684.22595
   51.47000  20713.13651  212.11585  20965.46000  213.34000  41678.59651   -252.32349
   51.52000  20097.74542  210.43271  20381.41000  211.84000  40479.15542   -283.66458
   51.57000  20181.25290  222.27664  20123.12000  222.07000  40304.37290     58.13290
   51.62000  20585.95213  220.95089  20366.31000  219.98000  40952.26213    219.64213
   51.67000  20259.51085  217.03598  20639.35000  218.93000  40898.86085   -379.83915
   51.72000  20519.08111  213.02258  20351.19000  212.32000  40870.27111    167.89111
   51.77000  20031.75872  212.10284  20329.71000  213.59000  40361.46872   -297.95128
   51.82000  20719.58371  211.01414  20404.52000  209.65000  41124.10371    315.06371
   51.87000  20518.50145  216.97985  20591.32000  217.41000  41109.82145    -72.81855
   51.92000  20563.35910  208.33004  20111.11000  206.35000  40674.46910    452.24910
   51.97000  20160.35630  214.05604  20476.19000  215.63000  40636.54630   -315.83370
   52.02000  20074.79509  209.17297  20545.94000  211.43000  40620.73509   -471.14491
   52.07000  20671.25299  213.49719  20235.59000  211.55000  40906.84299    435.66299
   52.12000  20328.96234  209.89196  20412.86000  210.35000  40741.82234    -83.89766
   52.17000  20331.40003  212.74521  20489.42000  213.56000  40820.82003   -158.01997
   52.22000  20497.93002  207.37258  20675.20000  208.25000  41173.13002   -177.26998
   52.27000  20422.10790  216.22089  20555.06000  216.93000  40977.16790   -132.95210
   52.32000  20823.04668  212.51437  20887.49000  212.89000  41710.53668    -64.44332
   52.37000  20159.55122  210.98565  20522.36000  212.76000  40681.91122   -362.80878
   52.42000  20430.25624  210.41139  21042.92000  213.29000  41473.17624   -612.66376
   52.47000  20658.52871  213.94479  20654.69000  214.01000  41313.21871      3.83871
   52.52000  20790.19754  208.42363  20239.56000  206.01000  41029.75754    550.63754
   52.57000  20491.83065  213.37593  20463.74000  213.33000  40955.57065     28.09065
   52.62000  20656.17038  213.86336  20287.40000  212.23000  40943.57038    368.77038
   52.67000  20273.52664  214.11105  20567.36000  215.57000  40840.88664   -293.83336
   52.72000  20725.07792  211.55919  20524.71000  210.72000  41249.78792    200.36792
   52.77000  21079.28984  216.11977  20341.99000  212.78000  41421.27984    737.29984
   52.82000  20654.69224  211.46543  20565.98000  211.14000  41220.67224     88.71224
   52.87000  20752.60777  213.59261  20581.24000  212.89000  41333.84777    171.36777
   52.92000  20887.51194  212.14879  20886.28000  212.23000  41773.79194      1.23194
   52.97000  20748.97768  216.12008  21258.45000  218.56000  42007.42768   -509.47232
   53.02000  20712.10452  210.76397  20849.07000  211.46000  41561.17452   -136.96548
   53.07000  21055.81858  216.31885  20917.64000  215.76000  41973.45858    138.17858
   53.12000  20629.52034  213.13486  20855.61000  214.25000  41485.13034   -226.08966
   53.17000  20881.07431  215.41127  20943.08000  215.77000  41824.15431    -62.00569
   53.22000  20494.54095  209.27224  21195.70000  212.53000  41690.24095   -701.15905
   53.27000  21100.23073  219.14696  21105.20000  219.26000  42205.43073     -4.96927
   53.32000  20476.09438  211.83100  21042.23000  214.51000  41518.32438   -566.13562
   53.37000  21135.94203  218.18687  20924.85000  217.29000  42060.79203    211.09203
   53.42000  20500.76164  215.81507  20599.50000  216.36000  41100.26164    -98.73836
   53.47000  21267.12687  215.55490  21285.15000  215.71000  42552.27687    -18.02313
   53.52000  21518.56869  217.01663  21182.43000  215.59000  42700.99869    336.13869
   53.57000  21211.02091  219.22162  21279.09000  219.62000  42490.11091    -68.06909
   53.62000  21618.42066  217.06995  21438.53000  216.34000  43056.95066    179.89066
   53.67000  21628.76542  219.28506  21563.21000  219.07000  43191.97542     65.55542
   53.72000  21251.65880  219.28691  21461.65000  220.34000  42713.30880   -209.99120
   53.77000  21362.52823  218.48351  21433.86000  218.89000  42796.38823    -71.33177
   53.82000  21775.07444  220.71267  21811.04000  220.96000  43586.11444    -35.96556
   53.87000  21733.27439  219.59622  21871.16000  220.31000  43604.43439   -137.88561
   53.92000  21917.67943  222.04019  22033.72000  222.65000  43951.39943   -116.04057
   53.97000  21830.91637  220.85146  22536.35000  224.09000  44367.26637   -705.43363
   54.02000  22445.17029  224.73222  22926.07000  226.96000  45371.24029   -480.89971
   54.07000  22650.56941  223.61785  22148.14000  221.46000  44798.70941    502.42941
   54.12000  22841.52997  226.41438  22743.91000  226.07000  45585.43997     97.61997
   54.17000  22605.43317  227.84088  22679.81000  228.26000  45285.24317    -74.37683
   54.22000  23310.37249  229.61209  23629.33000  231.10000  46939.70249   -318.95751
   54.27000  23622.13824  229.39401  23451.45000  228.73000  47073.58824    170.68824
   54.32000  24282.58935  233.91389  23817.61000  231.99000  48100.19935    464.97935
   54.37000  23783.34795  228.66080  23978.47000  229.58000  47761.81795   -195.12205
   54.42000  24709.14768  237.52929  24820.78000  238.09000  49529.92768   -111.63232
   54.47000  24755.11541  236.93822  25272.72000  239.23000  50027.83541   -517.60459
   54.52000  25606.95196  243.01783  25874.19000  244.24000  51481.14196   -267.23804
   54.57000  25499.02844  239.56206  25679.05000  240.40000  51178.07844   -180.02156
   54.62000  26311.60570  244.63911  26126.75000  243.96000  52438.35570    184.85570
   54.67000  26643.38085  246.40547  27303.39000  249.21000  53946.77085   -660.00915
   54.72000  26821.01163  263.36338  27894.75000  268.13000  54715.76163  -1073.73837
   54.77000  27750.09138  266.42427  27068.41000  263.57000  54818.50138    681.68138
   54.82000  28630.63043  253.72835  28088.10000  251.67000  56718.73043    542.53043
   54.87000  28953.81257  242.03864  28335.02000  239.80000  57288.83257    618.79257
   54.92000  29799.50358  258.22369  29827.11000  258.43000  59626.61358    -27.60642
   54.97000  30716.68229  271.83116  29895.36000  268.66000  60612.04229    821.32229
   55.02000  31234.54121  260.79991  30107.82000  256.64000  61342.36121   1126.72121
   55.07000  31346.44941  269.34518  31167.94000  268.77000  62514.38941    178.50941
   55.12000  32190.51622  271.39317  32697.35000  273.40000  64887.86622   -506.83378
   55.17000  33720.18528  277.53317  31909.15000  270.87000  65629.33528   1811.03528
   55.22000  34000.50318  277.94434  32952.38000  274.18000  66952.88318   1048.12318
   55.27000  34330.76476  277.03740  33535.08000  274.25000  67865.84476    795.68476
   55.32000  35284.39541  277.94469  33990.58000  273.44000  69274.97541   1293.81541
   55.37000  35558.24191  283.82930  34520.60000  280.21000  70078.84191   1037.64191
   55.42000  36542.79938  286.08810  35321.23000  281.88000  71864.02938   1221.56938
   55.47000  37265.58106  287.35409  35703.35000  282.01000  72968.93106   1562.23106
   55.52000  37659.75624  292.51119  36531.45000  288.67000  74191.20624   1128.30624
   55.57000  37556.73441  288.66173  36227.67000  284.15000  73784.40441   1329.06441
   55.62000  37756.94370  285.41453  36853.07000  282.45000  74610.01370    903.87370
   55.67000  38762.57494  293.23459  36777.02000  286.53000  75539.59494   1985.55494
   55.72000  38922.43285  292.84949  36751.06000  285.54000  75673.49285   2171.37285
   55.77000  38262.99735  291.84366  36367.02000  285.40000  74630.01735   1895.97735
   55.82000  39093.60485  296.06538  37057.39000  289.18000  76150.99485   2036.21485
   55.87000  38575.80791  293.23480  36475.41000  286.10000  75051.21791   2100.39791
   55.92000  37739.97259  287.83973  36243.97000  282.80000  73983.94259   1496.00259
   55.97000  37318.42839  284.92090  35864.84000  280.00000  73183.26839   1453.58839
   56.02000  37046.10696  287.38440  34793.47000  279.55000  71839.57696   2252.63696
   56.07000  36078.09700  278.95262  34403.34000  273.19000  70481.43700   1674.75700
   56.12000  35569.12705  282.70942  33731.69000  276.19000  69300.81705   1837.43705
   56.17000  35101.62467  279.37896  33477.37000  273.63000  68578.99467   1624.25467
   56.22000  34191.64114  269.54205  32244.99000  262.67000  66436.63114   1946.65114
   56.27000  33097.16016  265.38510  31958.23000  261.36000  65055.39016   1138.93016
   56.32000  32821.19723  271.73258  30933.83000  264.73000  63755.02723   1887.36723
   56.37000  31708.45641  267.42980  30296.08000  262.15000  62004.53641   1412.37641
   56.42000  30528.67312  256.50084  29952.94000  254.42000  60481.61312    575.73312
   56.47000  29646.94977  249.21459  28791.65000  246.08000  58438.59977    855.29977
   56.52000  29005.75461  255.89023  28398.41000  253.58000  57404.16461    607.34461
   56.57000  28242.71107  250.75163  27809.57000  249.12000  56052.28107    433.14107
   56.62000  27561.15921  244.42153  26511.22000  240.30000  54072.37921   1049.93921
   56.67000  27020.71167  243.08708  26024.00000  239.13000  53044.71167    996.71167
   56.72000  25754.26569  238.05095  25304.82000  236.27000  51059.08569    449.44569
   56.77000  25213.31932  233.82665  24743.17000  231.94000  49956.48932    470.14932
   56.82000  24695.30916  234.82689  24220.98000  232.89000  48916.28916    474.32916
   56.87000  24705.33042  230.01537  23855.91000  226.53000  48561.24042    849.42042
   56.92000  23727.34244  230.52314  23081.02000  227.78000  46808.36244    646.32244
   56.97000  23535.78251  221.47374  23160.63000  219.98000  46696.41251    375.15251
   57.02000  22831.32175  226.35963  23053.86000  227.43000  45885.18175   -222.53825
   57.07000  23265.75701  224.13471  22655.34000  221.57000  45921.09701    610.41701
   57.12000  22334.39536  222.22101  22887.44000  224.75000  45221.83536   -553.04464
   57.17000  22759.94242  219.65871  22285.27000  217.69000  45045.21242    474.67242
   57.22000  22144.20963  221.46991  22378.04000  222.60000  44522.24963   -233.83037
   57.27000  21883.55220  218.24515  21784.19000  217.88000  43667.74220     99.36220
   57.32000  22018.19114  223.69880  21953.37000  223.49000  43971.56114     64.82114
   57.37000  21751.82584  214.77438  21995.96000  215.93000  43747.78584   -244.13416
   57.42000  20884.80230  218.91319  21605.27000  222.35000  42490.07230   -720.46770
   57.47000  21537.31552  212.33615  21875.98000  213.90000  43413.29552   -338.66448
   57.52000  21442.40376  222.72135  22257.38000  226.56000  43699.78376   -814.97624
   57.57000  21050.03771  210.57237  21767.21000  213.83000  42817.24771   -717.17229
   57.62000  21163.16592  220.11721  22030.34000  224.19000  43193.50592   -867.17408
   57.67000  21018.60291  213.53680  21803.51000  217.14000  42822.11291   -784.90709
   57.72000  20985.04550  217.44249  22001.10000  222.17000  42986.14550  -1016.05450
   57.77000  21096.98869  210.69278  22020.18000  214.84000  43117.16869   -923.19131
   57.82000  21012.73941  225.39379  21538.64000  227.99000  42551.37941   -525.90059
   57.87000  21008.72124  212.45880  22109.97000  217.45000  43118.69124  -1101.24876
   57.92000  20851.21401  215.92332  22154.72000  221.94000  43005.93401  -1303.50599
   57.97000  20929.95179  222.48594  21981.22000  227.50000  42911.17179  -1051.26821
   58.02000  20568.27355  217.84064  21915.02000  224.20000  42483.29355  -1346.74645
   58.07000  21144.24205  221.51872  21717.33000  224.27000  42861.57205   -573.08795
   58.12000  21211.27602  211.46686  22210.78000  215.95000  43422.05602   -999.50398
   58.17000  20719.94442  218.04903  22553.55000  226.56000  43273.49442  -1833.60558
   58.22000  21207.61256  213.32452  22661.97000  219.83000  43869.58256  -1454.35744
   58.27000  21148.06223  216.22200  22461.26000  222.21000  43609.32223  -1313.19777
   58.32000  21263.92071  212.84019  22025.36000  216.29000  43289.28071   -761.43929
   58.37000  21040.71461  217.12590  22562.86000  224.10000  43603.57461  -1522.14539
   58.42000  21157.05316  209.10515  22115.37000  213.37000  43272.42316   -958.31684
   58.47000  21028.02802  217.75057  22415.66000  224.15000  43443.68802  -1387.63198
   58.52000  20424.21988  208.66185  22513.97000  218.03000  42938.18988  -2089.75012
   58.57000  20932.45785  215.46794  22300.79000  221.73000  43233.24785  -1368.33215
   58.62000  21296.18466  214.06470  22114.03000  217.79000  43410.21466   -817.84534
   58.67000  21395.51248  217.79525  22236.15000  221.65000  43631.66248   -840.63752
   58.72000  20993.13394  212.14619  22478.75000  218.82000  43471.88394  -1485.61606
   58.77000  21479.73685  219.36424  23071.23000  226.57000  44550.96685  -1591.49315
   58.82000  22241.72396  217.59090  23115.55000  221.46000  45357.27396   -873.82604
   58.87000  22655.73772  225.06749  23887.68000  230.55000  46543.41772  -1231.94228
   58.92000  23759.33890  222.92898  24631.05000  226.63000  48390.38890   -871.71110
